5953.00000	-33.76915
5973.00000	-32.62480
5992.00000	-24.80029
6012.00000	-32.40928
6032.00000	-37.23388
6052.00000	-39.23179
6072.00000	-40.16282
6092.00000	-39.82858
6111.00000	-38.00582
6131.00000	-34.99093
6151.00000	-27.52916
6171.00000	-30.05816
6191.00000	-36.38638
6211.00000	-39.22002
6230.00000	-40.40107
6250.00000	-40.50263
6270.00000	-39.30425
6290.00000	-36.43023
6310.00000	-30.56537
6330.00000	-27.57468
6349.00000	-35.22266
6369.00000	-38.64613
6389.00000	-40.24507
6409.00000	-40.53876
6429.00000	-39.35636
6449.00000	-36.15702
6469.00000	-30.18360
6488.00000	-27.15129
6508.00000	-34.30775
6528.00000	-38.45494
6548.00000	-40.19152
6568.00000	-40.33474
6588.00000	-39.16888
6607.00000	-36.01489
6627.00000	-35.06700
6647.00000	-27.65852
6667.00000	-31.50617
6687.00000	-37.12978
6707.00000	-39.79595
6726.00000	-40.81034
6746.00000	-40.74002
6766.00000	-39.42801
6786.00000	-36.47332
6806.00000	-30.10035
6826.00000	-29.64940
6845.00000	-36.29271
6865.00000	-39.23248
6885.00000	-40.31280
6905.00000	-40.73766
6925.00000	-39.84738
6945.00000	-37.15206
6965.00000	-31.80375
6984.00000	-28.41691
7004.00000	-35.29159
7024.00000	-39.08221
7044.00000	-40.74319
7064.00000	-40.96699
7084.00000	-39.95290
7103.00000	-36.99006
7123.00000	-31.62998
7143.00000	-28.79807
7163.00000	-35.33362
7183.00000	-39.45710
7203.00000	-41.03417
7222.00000	-41.03161
7242.00000	-39.95411
7262.00000	-36.65080
7282.00000	-35.62779
7302.00000	-28.69491
7322.00000	-33.21497
7341.00000	-38.24784
7361.00000	-40.55752
7381.00000	-41.44546
7401.00000	-41.33756
7421.00000	-40.07309
7441.00000	-36.81410
7461.00000	-30.46147
7480.00000	-32.32040
7500.00000	-37.87665
7520.00000	-40.52462
7540.00000	-41.71946
7560.00000	-41.88888
7580.00000	-40.68558
7599.00000	-38.01398
7619.00000	-32.76738
7639.00000	-31.06217
7659.00000	-37.58792
7679.00000	-40.68095
7699.00000	-42.06668
7718.00000	-42.14557
7738.00000	-41.04950
7758.00000	-37.94567
7778.00000	-33.22791
7798.00000	-31.34435
7818.00000	-37.84453
7837.00000	-41.12854
7857.00000	-42.44375
7877.00000	-39.17875
7897.00000	-41.06543
7917.00000	-37.74066
7937.00000	-36.67053
7957.00000	-30.64656
7976.00000	-36.35431
7996.00000	-40.39660
8016.00000	-41.92333
8036.00000	-43.44506
8056.00000	-43.02842
8076.00000	-41.70787
8095.00000	-38.34885
8115.00000	-32.26728
8135.00000	-35.15678
8155.00000	-40.29042
8175.00000	-42.67150
8195.00000	-43.71889
8214.00000	-43.57821
8234.00000	-42.12013
8254.00000	-39.69444
8274.00000	-34.44939
8294.00000	-34.19671
8314.00000	-40.18549
8333.00000	-42.83218
8353.00000	-43.79506
8373.00000	-43.86616
8393.00000	-42.88209
8413.00000	-39.72080
8433.00000	-35.26254
8453.00000	-34.59169
8472.00000	-40.51646
8492.00000	-42.94038
8512.00000	-44.13946
8532.00000	-44.19279
8552.00000	-42.93310
8572.00000	-39.39613
8591.00000	-34.54872
8611.00000	-32.63835
8631.00000	-38.77101
8651.00000	-40.52689
8671.00000	-44.27940
8691.00000	-44.86345
8710.00000	-44.14843
8730.00000	-42.60462
8750.00000	-39.69337
8770.00000	-34.26387
8790.00000	-38.21408
8810.00000	-42.74438
8829.00000	-44.66699
8849.00000	-43.94578
8869.00000	-44.82210
8889.00000	-43.58265
8909.00000	-41.02702
8929.00000	-35.86155
8948.00000	-37.98432
8968.00000	-42.30709
8988.00000	-40.25693
9008.00000	-44.05707
9028.00000	-45.18330
9048.00000	-43.82532
9068.00000	-41.02334
9087.00000	-37.23363
9107.00000	-38.03455
9127.00000	-42.94110
9147.00000	-45.02730
9167.00000	-45.57671
9187.00000	-45.53987
9206.00000	-43.95588
9226.00000	-40.42551
9246.00000	-37.64074
9266.00000	-36.97557
9286.00000	-42.09830
9306.00000	-44.92996
9325.00000	-45.93752
9345.00000	-46.45764
9365.00000	-45.06233
9385.00000	-43.96744
9405.00000	-40.05550
9425.00000	-36.98360
9444.00000	-42.10781
9464.00000	-44.67527
9484.00000	-46.27133
9504.00000	-46.46467
9524.00000	-45.66430
9544.00000	-44.44078
9564.00000	-40.78521
9583.00000	-37.34115
9603.00000	-41.97523
9623.00000	-44.93682
9643.00000	-44.23567
9663.00000	-46.28714
9683.00000	-46.00755
9702.00000	-44.29573
9722.00000	-41.17024
9742.00000	-38.67087
9762.00000	-42.98730
9782.00000	-45.71011
9802.00000	-46.77988
9821.00000	-46.91592
9841.00000	-46.05948
9861.00000	-44.00211
9881.00000	-40.18825
9901.00000	-40.49326
9921.00000	-44.40042
9940.00000	-45.61528
9960.00000	-46.77052
9980.00000	-46.80407
10000.00000	-46.65546
 0.00000	-46.28365
